Rat Race|Action|6.4
Summer Catch|Comedy|5.1
Wet Hot American Summer|Comedy|6.6
Shallow Hal|Comedy|5.9
Zoolander|Comedy|6.5
Jurassic Park III|Action|5.9
Enemy at the Gates|Drama|7.6
Gosford Park|Comedy|7.2
Swordfish|Action|6.5
Jeepers Creepers|Horror|6.2
Sex and Lucía|Drama|7.1
Hardball|Drama|6.4
Evolution|Comedy|6.1
Original Sin|Drama|6.1
Monster's Ball|Drama|7.0
Spy Kids|Action|5.5
Behind Enemy Lines|Action|6.4
Intimacy|Drama|6.1
Bully|Biography|6.9
Bridget Jones's Diary|Comedy|6.7
I Am Sam|Drama|7.6
The Last Castle|Action|7.0
The Piano Teacher|Drama|7.5
Spy Game|Action|7.1
Lara Croft: Tomb Raider|Action|5.8
American Pie 2|Comedy|6.4
Frailty|Crime|7.2
Along Came a Spider|Drama|6.4
Rush Hour 2|Action|6.6
Save the Last Dance|Drama|6.2
Domestic Disturbance|Crime|5.6
Riding in Cars with Boys|Biography|6.5
The Animal|Comedy|4.8
How High|Comedy|6.3
Joy Ride|Action|6.6
3000 Miles to Graceland|Action|6.0
The Score|Action|6.8
Jason X|Action|4.4
Jay and Silent Bob Strike Back|Comedy|6.8
The Mexican|Adventure|6.1
From Hell|Horror|6.8
Crocodile Dundee in Los Angeles|Action|4.8
Heist|Action|6.5
Serendipity|Comedy|6.9
Brotherhood of the Wolf|Action|7.0
The Pledge|Crime|6.8
American Outlaws|Action|6.0
Ghosts of Mars|Action|4.9
The Man Who Wasn't There|Crime|7.5
Rock Star|Drama|6.3
Osmosis Jones|Animation|6.3
Fat Girl|Drama|6.5
Saving Silverman|Comedy|5.9
The Glass House|Crime|5.8
The Wedding Planner|Comedy|5.3
Heartbreakers|Comedy|6.2
Session 9|Horror|6.4
Out Cold|Comedy|6.3
Hedwig and the Angry Inch|Comedy|7.7
Baby Boy|Crime|6.4
K-PAX|Drama|7.4
Freddy Got Fingered|Comedy|4.6
Pulse|Horror|6.6
Sweet November|Drama|6.7
Kate & Leopold|Comedy|6.4
Don't Say a Word|Drama|6.3
Ali|Biography|6.8
Life as a House|Drama|7.5
Ichi the Killer|Action|7.0
Tomcats|Comedy|5.4
Bandits|Comedy|6.5
Monkeybone|Animation|4.8
In the Bedroom|Crime|7.4
Pootie Tang|Action|5.3
Waking Life|Animation|7.8
Bubble Boy|Adventure|5.6
Josie and the Pussycats|Comedy|5.5
The Devil's Backbone|Drama|7.4
Shaolin Soccer|Action|7.3
Jimmy Neutron: Boy Genius|Animation|6.0
Driven|Action|4.6
Get Over It|Comedy|5.7
Cowboy Bebop: The Movie|Animation|7.9
An American Rhapsody|Drama|6.7
Exit Wounds|Action|5.6
Manic|Drama|7.2
Lagaan: Once Upon a Time in India|Drama|8.1
The Majestic|Drama|6.9
Valentine|Horror|4.8
Final Fantasy: The Spirits Within|Animation|6.4
The One|Action|5.9
Lost and Delirious|Drama|6.9
Sugar & Spice|Comedy|5.7
Cats & Dogs|Action|5.1
Hearts in Atlantis|Drama|6.9
America's Sweethearts|Comedy|5.7
Kiss of the Dragon|Action|6.6
Captain Corelli's Mandolin|Drama|5.9
The Believer|Drama|7.1
Dil Chahta Hai|Comedy|8.1
Someone Like You|Comedy|6.1
Mean Machine|Comedy|6.5
Enigma|Drama|6.4
The Experiment|Drama|7.7
Millennium Actress|Animation|7.9
The Tailor of Panama|Comedy|6.2
Formula 51|Action|6.3
15 Minutes|Action|6.1
Iris|Biography|7.0
Nowhere in Africa|Biography|7.5
Crazy/Beautiful|Drama|6.4
Angel Eyes|Drama|5.6
No Man's Land|Comedy|7.9
Kabhi Khushi Kabhie Gham...|Drama|7.4
Buffalo Soldiers|Comedy|6.8
The Anniversary Party|Comedy|6.3
Blow Dry|Comedy|6.3
The Musketeer|Action|4.8
O|Drama|6.1
Birthday Girl|Comedy|6.1
Human Nature|Comedy|6.4
Made|Comedy|6.4
One Night at McCool's|Comedy|6.1
Dr. Dolittle 2|Comedy|4.7
Trouble Every Day|Drama|6.0
Max Keeble's Big Move|Comedy|5.4
The Center of the World|Drama|5.8
Wasabi|Action|6.7
Soul Survivors|Horror|3.9
Black Knight|Adventure|4.9
The Shipping News|Drama|6.7
The Deep End|Crime|6.6
The Son's Room|Drama|7.3
Kissing Jessica Stein|Comedy|6.5
Antitrust|Action|6.1
Just Visiting|Adventure|5.8
Knockaround Guys|Crime|6.1
Monsoon Wedding|Comedy|7.4
Lantana|Drama|7.3
L.I.E.|Crime|7.1
The Wash|Comedy|4.8
Bones|Crime|4.3
Say It Isn't So|Comedy|5.0
Texas Rangers|Action|5.2
What's the Worst That Could Happen?|Comedy|5.5
Head Over Heels|Comedy|5.5
Glitter|Drama|2.3
Down to Earth|Comedy|5.4
Tape|Drama|7.2
See Spot Run|Action|5.4
Two Can Play That Game|Comedy|6.2
Impostor|Drama|6.2
Storytelling|Comedy|6.8
Metropolis|Animation|7.2
Scotland, Pa.|Comedy|6.7
Tortilla Soup|Comedy|6.7
The Affair of the Necklace|Drama|6.1
Lovely & Amazing|Comedy|6.8
La Ciénaga|Comedy|7.1
Corky Romano|Comedy|4.7
Read My Lips|Crime|7.3
Recess: School's Out|Animation|6.6
The Other Side of Heaven|Adventure|6.4
The Grey Zone|Drama|7.0
Novocaine|Comedy|5.8
Charlotte Gray|Drama|6.4
The Curse of the Jade Scorpion|Comedy|6.7
Spider-Man|Action|7.3
The Sum of All Fears|Action|6.4
8 Mile|Drama|7.1
The Pianist|Biography|8.5
Harry Potter and the Chamber of Secrets|Adventure|7.4
The Lord of the Rings: The Two Towers|Action|8.7
Road to Perdition|Crime|7.7
Resident Evil|Action|6.7
Catch Me If You Can|Biography|8.1
28 Days Later...|Drama|7.6
City of God|Crime|8.6
Irreversible|Crime|7.4
The Ring|Horror|7.1
Signs|Drama|6.7
The Bourne Identity|Action|7.9
Star Wars: Episode II - Attack of the Clones|Action|6.5
Secretary|Comedy|7.0
Scooby-Doo|Adventure|5.1
Reign of Fire|Action|6.2
Minority Report|Action|7.6
Austin Powers in Goldmember|Action|6.2
Red Dragon|Crime|7.2
Gangs of New York|Crime|7.5
The Importance of Being Earnest|Comedy|6.8
Sweet Home Alabama|Comedy|6.2
The Count of Monte Cristo|Action|7.7
The Hot Chick|Comedy|5.5
Adaptation.|Comedy|7.7
Unfaithful|Drama|6.7
Ice Age|Animation|7.5
Panic Room|Crime|6.8
Insomnia|Drama|7.2
Men in Black II|Action|6.2
Lilo & Stitch|Animation|7.3
Chicago|Comedy|7.2
A Walk to Remember|Drama|7.3
Treasure Planet|Animation|7.2
My Big Fat Greek Wedding|Comedy|6.6
We Were Soldiers|Action|7.2
The Sweetest Thing|Comedy|5.2
xXx|Action|5.9
Equilibrium|Action|7.4
The Scorpion King|Action|5.5
Punch-Drunk Love|Comedy|7.3
Die Another Day|Action|6.1
The Time Machine|Action|6.0
Bend It Like Beckham|Comedy|6.6
The Transporter|Action|6.8
Blue Crush|Drama|5.7
Ghost Ship|Horror|5.5
Van Wilder|Comedy|6.4
Maid in Manhattan|Comedy|5.3
Spirit: Stallion of the Cimarron|Animation|7.2
Blade II|Action|6.7
Frida|Biography|7.4
Phone Booth|Crime|7.0
About a Boy|Comedy|7.1
Confessions of a Dangerous Mind|Biography|7.0
Kung Pow: Enter the Fist|Action|6.2
Hero|Action|7.9
Star Trek: Nemesis|Action|6.4
Eight Legged Freaks|Action|5.4
Queen of the Damned|Drama|5.3
Femme Fatale|Crime|6.2
The Hours|Drama|7.5
40 Days and 40 Nights|Comedy|5.6
One Hour Photo|Drama|6.8
Cabin Fever|Horror|5.6
Secret Things|Comedy|6.1
The New Guy|Comedy|5.9
Orange County|Comedy|6.2
Mr. Deeds|Comedy|5.8
Devdas|Drama|7.6
John Q|Crime|7.1
Crossroads|Comedy|3.6
25th Hour|Drama|7.6
Infernal Affairs|Action|8.0
Solaris|Drama|6.2
Like Mike|Comedy|5.3
The Rules of Attraction|Comedy|6.6
I Spy|Action|5.4
The Mothman Prophecies|Drama|6.4
Antwone Fisher|Biography|7.3
The Good Girl|Drama|6.4
Spun|Comedy|6.8
Sympathy for Mr. Vengeance|Crime|7.6
Enough|Crime|5.8
High Crimes|Crime|6.4
Two Weeks Notice|Comedy|6.1
Death to Smoochy|Comedy|6.3
The Four Feathers|Action|6.5
Better Luck Tomorrow|Crime|7.0
Big Fat Liar|Adventure|5.5
About Schmidt|Comedy|7.1
The Master of Disguise|Adventure|3.3
Drumline|Comedy|5.9
Halloween: Resurrection|Horror|4.0
Windtalkers|Action|6.1
Friday After Next|Comedy|5.8
Eye See You|Crime|5.3
Undercover Brother|Action|5.9
Spy Kids 2: Island of Lost Dreams|Action|5.2
Tuck Everlasting|Drama|6.6
The Rookie|Drama|6.9
Murder by Numbers|Crime|6.2
Hart's War|Drama|6.3
Asterix & Obelix: Mission Cleopatra|Adventure|6.7
Swept Away|Comedy|3.6
May|Comedy|6.6
Dragonfly|Drama|6.1
Juwanna Mann|Comedy|4.6
Divine Secrets of the Ya-Ya Sisterhood|Drama|6.1
Dirty Pretty Things|Crime|7.3
Paid in Full|Action|7.1
The Tuxedo|Action|5.4
Swimfan|Drama|5.1
Talk to Her|Drama|7.9
Lilya 4-Ever|Crime|7.8
Serving Sara|Comedy|5.3
K-19: The Widowmaker|Drama|6.7
Stuart Little 2|Animation|5.5
Igby Goes Down|Comedy|6.9
24 Hour Party People|Biography|7.3
Rollerball|Action|3.1
Changing Lanes|Drama|6.5
White Oleander|Drama|7.1
Below|Action|6.2
Big Trouble|Comedy|6.5
Far from Heaven|Drama|7.4
Bubba Ho-Tep|Comedy|7.0
S1m0ne|Comedy|6.1
Auto Focus|Biography|6.6
Blood Work|Action|6.4
Collateral Damage|Action|5.5
Undisputed|Action|6.2
The Salton Sea|Crime|7.1
Ju-on: The Grudge|Horror|6.7
Barbershop|Comedy|6.3
Whale Rider|Drama|7.5
Rabbit-Proof Fence|Adventure|7.4
Trapped|Action|6.2
Narc|Crime|7.1
In America|Drama|7.7
Dark Blue|Crime|6.6
Dahmer|Biography|5.6
Boat Trip|Comedy|4.9
The Magdalene Sisters|Drama|7.7
Nicholas Nickleby|Adventure|7.1
Bad Company|Action|5.6
8 Women|Comedy|7.1
Spider|Drama|6.8
Snow Dogs|Adventure|5.2
The Quiet American|Drama|7.1
The Santa Clause 2|Comedy|5.7
Laurel Canyon|Drama|6.4
Slackers|Comedy|5.4
Sorority Boys|Comedy|5.5
The Country Bears|Comedy|4.2
All About the Benjamins|Action|5.9
Abandon|Drama|4.9
Gerry|Adventure|6.1
The Spanish Apartment|Comedy|7.3
Clockstoppers|Action|5.2
Pumpkin|Comedy|6.1
Peter Pan 2: Return to Never Land|Animation|5.8
Russian Ark|Drama|7.4
Poolhall Junkies|Comedy|6.9
Feardotcom|Crime|3.4
Morvern Callar|Drama|6.8
No Good Deed|Crime|5.4
Darkness|Horror|5.4
Analyze That|Comedy|5.9
The Banger Sisters|Comedy|5.6
Demonlover|Drama|5.9
The Wild Thornberrys|Animation|5.6
The Adventures of Pluto Nash|Action|3.8
Bloody Sunday|Drama|7.6
Eight Crazy Nights|Animation|5.3
Full Frontal|Comedy|4.7
Moonlight Mile|Drama|6.6
Half Past Dead|Action|4.6
Life or Something Like It|Comedy|5.8
Showtime|Action|5.5
Open Hearts|Drama|7.5
Ted Bundy|Biography|5.8
Sex Is Comedy|Comedy|5.6
Ballistic: Ecks vs. Sever|Action|3.7
Brown Sugar|Comedy|6.5
Deuces Wild|Action|5.6
Pinocchio|Comedy|4.4
The Emperor's Club|Drama|6.9
All or Nothing|Drama|7.5
Sweet Sixteen|Crime|7.4
Real Women Have Curves|Comedy|6.9
The Crocodile Hunter: Collision Course|Action|5.4
Possession|Drama|6.3
City by the Sea|Crime|6.1
Heaven|Crime|7.0
XX/XY|Drama|5.9
Sonny|Crime|5.6
Kill Bill: Vol. 1|Action|8.1
Pirates of the Caribbean: the Curse of the Black Pearl|Action|8.0
The Lord of the Rings: The Return of the King|Action|8.9
Old School|Comedy|7.1
Mystic River|Crime|7.9
Love Actually|Comedy|7.6
The Life of David Gale|Crime|7.5
2 Fast 2 Furious|Action|5.9
Underworld|Action|7.0
Oldboy|Action|8.4
Lost in Translation|Comedy|7.7
Looney Tunes: Back in Action|Animation|5.7
Big Fish|Adventure|8.0
The Matrix Reloaded|Action|7.2
The Dreamers|Drama|7.2
Memories of Murder|Crime|8.1
Finding Nemo|Animation|8.1
Hulk|Action|5.6
School of Rock|Comedy|7.1
Thirteen|Drama|6.8
Wrong Turn|Horror|6.1
The Italian Job|Action|7.0
Terminator 3: Rise of the Machines|Action|6.3
Peter Pan|Adventure|6.8
Monster|Biography|7.3
The Matrix Revolutions|Action|6.7
Daredevil|Action|5.3
Master and Commander: the Far Side of the World|Action|7.4
The Missing|Adventure|6.5
The Room|Drama|3.7
The Texas Chainsaw Massacre|Crime|6.2
S.W.A.T.|Action|6.0
The Last Samurai|Action|7.7
Holes|Adventure|7.0
Timeline|Action|5.7
X2: X-Men United|Action|7.4
The Rundown|Action|6.7
House of 1000 Corpses|Horror|6.1
Identity|Mystery|7.3
Once Upon a Time in Mexico|Action|6.4
Swimming Pool|Crime|6.7
Cold Mountain|Adventure|7.2
Cheaper by the Dozen|Comedy|5.9
In the Cut|Mystery|5.3
Secondhand Lions|Comedy|7.5
Scary Movie 3|Comedy|5.5
How to Lose a Guy in 10 Days|Comedy|6.4
The League of Extraordinary Gentlemen|Action|5.8
What a Girl Wants|Comedy|5.8
Bad Boys II|Action|6.6
Open Range|Action|7.4
Mona Lisa Smile|Drama|6.5
Freddy vs. Jason|Action|5.7
Bruce Almighty|Comedy|6.7
Dogville|Crime|8.0
Elf|Adventure|7.0
Freaky Friday|Comedy|6.2
Charlie's Angels: Full Throttle|Action|4.9
Legally Blonde 2|Comedy|4.8
Dickie Roberts: Former Child Star|Comedy|5.6
Anger Management|Comedy|6.2
Open Water|Adventure|5.7
Something's Gotta Give|Comedy|6.7
Girl with a Pearl Earring|Biography|6.9
The Cat in the Hat|Adventure|4.0
Brother Bear|Animation|6.8
The Brown Bunny|Drama|5.0
Tears of the Sun|Action|6.6
Final Destination 2|Horror|6.2
21 Grams|Crime|7.6
Intolerable Cruelty|Comedy|6.2
Johnny English|Action|6.2
The Hunted|Action|6.1
Matchstick Men|Comedy|7.3
Under the Tuscan Sun|Comedy|6.8
Seabiscuit|Drama|7.3
American Wedding|Comedy|6.3
Just Married|Comedy|5.5
High Tension|Horror|6.8
Lara Croft Tomb Raider: The Cradle of Life|Action|5.6
Elephant|Crime|7.2
Darkness Falls|Fantasy|5.0
Spy Kids 3-D: Game Over|Action|4.3
Gigli|Comedy|2.5
Out of Time|Crime|6.5
The Core|Action|5.5
Dumb and Dumberer: When Harry Met Lloyd|Comedy|3.4
Runaway Jury|Crime|7.1
Jeepers Creepers 2|Horror|5.6
Shanghai Knights|Action|6.2
Dreamcatcher|Drama|5.5
Spring, Summer, Fall, Winter... and Spring|Drama|8.0
Daddy Day Care|Comedy|5.6
Paycheck|Action|6.3
Duplex|Comedy|5.9
Honey|Drama|5.4
Wonderland|Crime|6.6
The Haunted Mansion|Comedy|5.1
Sinbad: Legend of the Seven Seas|Animation|6.7
House of the Dead|Action|2.1
Gods and Generals|Biography|6.3
House of Sand and Fog|Crime|7.5
A Man Apart|Action|6.1
The Station Agent|Comedy|7.6
Good Bye Lenin!|Comedy|7.7
Basic|Action|6.5
The Human Stain|Drama|6.3
Grind|Adventure|6.0
Gothika|Horror|5.8
Agent Cody Banks|Action|5.1
Ong-Bak: The Thai Warrior|Action|7.2
Bad Santa|Comedy|7.0
Shattered Glass|Drama|7.1
The Lizzie McGuire Movie|Adventure|5.5
The Cooler|Drama|6.9
Cradle 2 the Grave|Action|5.8
Uptown Girls|Comedy|6.2
A Mighty Wind|Comedy|7.2
Cold Creek Manor|Drama|5.0
Calendar Girls|Comedy|6.9
Kal Ho Naa Ho|Comedy|7.9
View from the Top|Comedy|5.3
Malibu's Most Wanted|Comedy|5.2
Kangaroo Jack|Action|4.4
The Return|Drama|8.0
Radio|Biography|6.9
The Recruit|Action|6.6
Coffee and Cigarettes|Comedy|7.1
Young Adam|Crime|6.4
Hollywood Homicide|Action|5.3
Evil|Drama|7.8
National Security|Action|5.6
The Triplets of Belleville|Animation|7.8
Untold Scandal|Drama|6.9
Twentynine Palms|Drama|5.2
Stuck on You|Comedy|5.7
Ned Kelly|Action|6.5
Tokyo Godfathers|Animation|7.8
Dorm Daze|Comedy|4.6
The Blind Swordsman: Zatoichi|Action|7.5
Bright Young Things|Comedy|6.6
Love Me If You Dare|Comedy|7.6
Bulletproof Monk|Action|5.5
Down with Love|Comedy|6.3
Biker Boyz|Action|4.7
The Green Butchers|Comedy|7.3
The Medallion|Action|5.3
American Splendor|Biography|7.4
The Shape of Things|Comedy|6.7
Party Monster|Biography|6.3
Bringing Down the House|Comedy|5.6
Willard|Drama|6.1
Love Don't Cost a Thing|Comedy|5.2
The Best of Youth|Drama|8.5
The in-Laws|Action|5.7
Confidence|Crime|6.7
Latter Days|Comedy|7.0
Beyond Borders|Adventure|6.5
It Runs in the Family|Comedy|5.6
Chasing Papi|Comedy|4.8
The Fighting Temptations|Comedy|5.6
Anything Else|Comedy|6.3
I Capture the Castle|Drama|6.9
Camp|Comedy|6.2
The Jungle Book 2|Animation|5.4
My Boss's Daughter|Comedy|4.7
A Guy Thing|Comedy|5.6
Intermission|Comedy|6.8
All the Real Girls|Drama|6.8
From Justin to Kelly|Comedy|2.1
Owning Mahowny|Crime|7.1
Head of State|Comedy|5.5
The Singing Detective|Comedy|5.5
Pieces of April|Comedy|7.0
Code 46|Drama|6.2
Time of the Wolf|Drama|6.6
Barely Legal|Comedy|4.7
Nathalie...|Drama|6.3
The Order|Horror|5.2
Gozu|Crime|7.0
Veronica Guerin|Biography|6.9
Shade|Crime|6.3
The Mother|Drama|6.8
Sylvia|Biography|6.3
Rugrats Go Wild|Animation|5.6
The Divorce|Comedy|4.9
Luther|Biography|6.6
Pride and Prejudice|Comedy|5.1
Saints and Soldiers|Action|6.7
Carandiru|Drama|7.6
Taxi 3|Action|5.8
My Life Without Me|Drama|7.5
The Company|Drama|6.3
The Barbarian Invasions|Comedy|7.6
Good Boy|Comedy|5.1
The United States of Leland|Drama|7.0
How to Deal|Comedy|5.6
It's All About Love|Drama|5.4
Masked and Anonymous|Comedy|5.4
Control|Comedy|7.6
The Girl Next Door|Comedy|6.7
EuroTrip|Comedy|6.6
Dodgeball: A True Underdog Story|Comedy|6.7
White Chicks|Comedy|5.6
Mean Girls|Comedy|7.0
Harry Potter and the Prisoner of Azkaban|Adventure|7.9
Troy|Drama|7.2
Eternal Sunshine of the Spotless Mind|Drama|8.3
Kill Bill: Vol. 2|Action|8.0
The Notebook|Drama|7.8
The Terminal|Comedy|7.4
Van Helsing|Action|6.1
The Incredibles|Animation|8.0
Saw|Horror|7.6
Collateral|Crime|7.5
The Aviator|Biography|7.5
Spider-Man 2|Action|7.3
The Punisher|Action|6.4
I, Robot|Action|7.1
Howl's Moving Castle|Animation|8.2
Spanglish|Comedy|6.4
Million Dollar Baby|Drama|8.1
Shaun of the Dead|Comedy|7.9
The Village|Drama|6.5
My Summer of Love|Drama|6.7
The Butterfly Effect|Drama|7.6
The Day After Tomorrow|Action|6.4
Layer Cake|Action|7.3
Napoleon Dynamite|Comedy|6.9
50 First Dates|Comedy|6.8
Man on Fire|Action|7.7
Downfall|Biography|8.2
13 Going on 30|Comedy|6.2
Shrek 2|Animation|7.2
Crash|Crime|7.7
The Bourne Supremacy|Action|7.7
Dawn of the Dead|Action|7.3
The Passion of the Christ|Drama|7.2
Resident Evil: Apocalypse|Action|6.2
Hellboy|Action|6.8
Anchorman: The Legend of Ron Burgundy|Comedy|7.2
Walking Tall|Action|6.3
The Life Aquatic with Steve Zissou|Action|7.3
A Series of Unfortunate Events|Adventure|6.8
The Machinist|Drama|7.7
The Phantom of the Opera|Drama|7.2
Closer|Drama|7.2
National Treasure|Action|6.9
Alexander|Action|5.6
The Chronicles of Riddick|Action|6.7
9 Songs|Drama|4.8
The Manchurian Candidate|Drama|6.6
King Arthur|Action|6.3
Ocean's Twelve|Crime|6.5
Harold & Kumar Go to White Castle|Adventure|7.0
Blade: Trinity|Action|5.8
Alien vs. Predator|Action|5.6
Meet the Fockers|Comedy|6.3
Sideways|Comedy|7.5
Friday Night Lights|Action|7.2
Starsky & Hutch|Comedy|6.1
Shark Tale|Animation|6.0
Before Sunset|Drama|8.1
Ella Enchanted|Comedy|6.3
Primer|Drama|6.9
A Cinderella Story|Comedy|5.9
Along Came Polly|Comedy|6.0
Somersault|Drama|6.7
The SpongeBob SquarePants Movie|Animation|7.1
Scooby-Doo 2: Monsters Unleashed|Adventure|5.1
The Ladykillers|Comedy|6.2
Hotel Rwanda|Biography|8.1
Taking Lives|Crime|6.2
Kung Fu Hustle|Action|7.7
The Perfect Score|Comedy|5.7
Garden State|Comedy|7.4
The Princess Diaries 2: Royal Engagement|Comedy|5.8
Twisted|Crime|5.3
Catwoman|Action|3.4
Seed of Chucky|Comedy|4.8
2046|Drama|7.4
Torque|Action|4.1
Ray|Biography|7.7
Chasing Liberty|Comedy|6.1
Secret Window|Drama|6.5
Bride & Prejudice|Comedy|6.2
Finding Neverland|Biography|7.7
Team America: World Police|Action|7.2
Sleepover|Comedy|5.4
The Grudge|Horror|5.9
Around the World in 80 Days|Action|5.9
Wimbledon|Comedy|6.3
The Adventures of Sharkboy and Lavagirl 3-D|Action|3.7
The Polar Express|Animation|6.6
Without a Paddle|Adventure|5.9
Miracle|Biography|7.5
Mindhunters|Crime|6.4
Mysterious Skin|Drama|7.6
The Prince and Me|Comedy|5.9
Taxi|Action|4.5
Wicker Park|Drama|7.0
Cellular|Action|6.5
Kinsey|Biography|7.1
Anacondas: The Hunt for the Blood Orchid|Action|4.7
The Heart Is Deceitful Above All Things|Drama|6.4
Confessions of a Teenage Drama Queen|Comedy|4.7
Raising Helen|Comedy|6.0
Fat Albert|Comedy|4.3
Sky Captain and the World of Tomorrow|Action|6.0
The Final Cut|Drama|6.2
The Stepford Wives|Comedy|5.3
Shall We Dance|Comedy|6.1
House of Flying Daggers|Action|7.5
District B13|Action|7.1
Dead Man's Shoes|Crime|7.6
After the Sunset|Action|6.3
A Very Long Engagement|Drama|7.6
The Forgotten|Drama|5.8
Flight of the Phoenix|Action|6.1
Saved!|Comedy|6.7
Garfield|Animation|5.0
In Good Company|Comedy|6.4
First Daughter|Comedy|5.1
Jersey Girl|Comedy|6.2
The Alamo|Drama|6.0
A Love Song for Bobby Long|Drama|7.1
Raise Your Voice|Family|5.9
Hidalgo|Action|6.7
Bridget Jones: The Edge of Reason|Comedy|6.0
Mean Creek|Crime|7.2
Dirty Dancing: Havana Nights|Drama|6.0
D.E.B.S.|Action|5.3
The Motorcycle Diaries|Adventure|7.8
Club Dread|Comedy|5.7
Eros|Drama|6.0
Bad Education|Crime|7.4
Soul Plane|Comedy|4.5
3-Iron|Crime|8.0
Thunderbirds|Action|4.3
New York Minute|Comedy|5.0
Birth|Drama|6.2
Vanity Fair|Drama|6.2
Exorcist: the Beginning|Horror|5.1
A Dirty Shame|Comedy|5.1
Swades|Drama|8.2
I Heart Huckabees|Comedy|6.6
The Sea Inside|Biography|8.0
The Door in the Floor|Comedy|6.7
The Whole Ten Yards|Comedy|5.5
Envy|Comedy|4.8
Alfie|Comedy|6.2
Superbabies: Baby Geniuses 2|Comedy|1.9
Nobody Knows|Drama|8.1
Black Friday|Action|8.5
Johnson Family Vacation|Comedy|4.5
The Chorus|Comedy|7.9
The Woodsman|Drama|7.2
Three... Extremes|Horror|7.0
Spartan|Action|6.5
Home on the Range|Animation|5.4
Christmas with the Kranks|Comedy|5.4
Win a Date with Tad Hamilton!|Comedy|5.6
Night Watch|Action|6.4
The Merchant of Venice|Drama|7.0
Ladder 49|Action|6.5
The Libertine|Biography|6.3
Ma mère|Drama|5.1
You Got Served|Drama|3.9
A Good Woman|Drama|6.5
Beyond the Sea|Biography|6.7
Ladies in Lavender|Drama|7.0
Eulogy|Comedy|6.5
Before the Fall|Drama|7.4
Saving Face|Comedy|7.4
The Big Bounce|Comedy|4.9
Veer-Zaara|Drama|7.8
Little Black Book|Comedy|5.3
Laws of Attraction|Comedy|5.9
Undertow|Drama|6.6
Head in the Clouds|Drama|6.6
Maria Full of Grace|Crime|7.4
Vera Drake|Crime|7.6
Millions|Comedy|6.9
It's All Gone Pete Tong|Biography|7.3
Catch That Kid|Action|5.2
Lakshya|Action|7.9
Main Hoon Na|Action|7.0
Tae Guk Gi: The Brotherhood of War|Action|8.0
Lila dit ça|Crime|6.9
Five Times Two|Drama|6.6
She Hate Me|Comedy|5.3
Mind Game|Animation|7.8
As It Is in Heaven|Comedy|7.5
Palindromes|Comedy|6.7
Dhoom|Action|6.7
Welcome to Mooseport|Comedy|5.2
Ghost in the Shell 2: Innocence|Animation|7.5
Clifford's Really Big Movie|Animation|5.4
Summer Storm|Comedy|7.2
Melinda and Melinda|Comedy|6.4
Harry Potter and the Goblet of Fire|Adventure|7.7
The 40-Year-Old Virgin|Comedy|7.1
Memoirs of a Geisha|Drama|7.3
Pride & Prejudice|Drama|7.8
Batman Begins|Action|8.2
The Descent|Adventure|7.2
Brokeback Mountain|Drama|7.7
Sin City|Crime|8.0
Charlie and the Chocolate Factory|Adventure|6.6
V for Vendetta|Action|8.1
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe|Adventure|6.9
Wedding Crashers|Comedy|6.9
War of the Worlds|Adventure|6.5
Kingdom of Heaven|Action|7.2
Constantine|Action|7.0
Star Wars: Episode III - Revenge of the Sith|Action|7.5
King Kong|Action|7.2
The Hitchhiker's Guide to the Galaxy|Adventure|6.7
Fantastic Four|Action|5.7
Green Street Hooligans|Crime|7.4
Serenity|Action|7.8
Mr. & Mrs. Smith|Action|6.5
The Island|Action|6.8
Waiting...|Comedy|6.7
Match Point|Drama|7.6
Hostel|Horror|5.9
Sky High|Adventure|6.2
Assault on Precinct 13|Action|6.3
Madagascar|Animation|6.9
Hard Candy|Drama|7.1
The Sisterhood of the Traveling Pants|Comedy|6.5
The Longest Yard|Comedy|6.4
Red Eye|Thriller|6.5
House of Wax|Horror|5.4
Four Brothers|Action|6.8
The Dukes of Hazzard|Comedy|5.1
The Interpreter|Crime|6.4
Walk the Line|Biography|7.8
Lords of Dogtown|Biography|7.1
Munich|Action|7.5
Kiss Kiss Bang Bang|Comedy|7.5
The Constant Gardener|Drama|7.4
The Pacifier|Action|5.6
A History of Violence|Drama|7.4
The Devil's Rejects|Horror|6.8
Hitch|Comedy|6.6
Mirrormask|Adventure|6.8
Rent|Drama|6.9
Robots|Animation|6.3
Jarhead|Action|7.0
Into the Blue|Action|5.9
Saw II|Horror|6.6
Revolver|Action|6.4
Flightplan|Drama|6.3
Coach Carter|Biography|7.3
Dark Water|Drama|5.6
Lord of War|Action|7.6
Zathura: A Space Adventure|Action|6.2
The Quiet|Crime|6.2
The Amityville Horror|Horror|6.0
Be Cool|Comedy|5.6
Just Friends|Comedy|6.2
Yours, Mine & Ours|Comedy|5.5
Cinderella Man|Biography|8.0
Nanny McPhee|Comedy|6.6
The Brothers Grimm|Action|5.9
Sahara|Action|6.0
Corpse Bride|Animation|7.3
Transporter 2|Action|6.3
Two for the Money|Crime|6.3
The New World|Biography|6.7
Brick|Action|7.3
Wolf Creek|Horror|6.2
Breakfast on Pluto|Comedy|7.2
The Exorcism of Emily Rose|Drama|6.7
Elektra|Action|4.7
Doom|Action|5.2
The Legend of Zorro|Action|6.0
Cheaper by the Dozen 2|Adventure|5.5
Æon Flux|Action|5.5
